question,Kept_Record
I'm having trouble with my self-esteem. I feel like I'm not good enough.,I'm having trouble with my self-esteem and often feel like I'm not good enough.
I'm having trouble with my self-esteem and feel like I'm not good enough.,I'm having trouble with my self-esteem and often feel like I'm not good enough.
I'm having trouble with my self-esteem and feel like I'm not good enough.,I'm having trouble with my self-esteem and often feel like I'm not good enough.
I'm having trouble with my family and feel like we're always fighting.,I'm having trouble with my family and I feel like we're always fighting.
I'm having trouble with my family and feel like we're always fighting.,I'm having trouble with my family and I feel like we're always fighting.
I'm having trouble with my finances and feel like I'm drowning in debt.,I'm having trouble with my finances and feeling like I'm drowning in debt.
I'm having trouble with my social anxiety and feel like I can't interact with others.,I'm having trouble with my social anxiety and feel like I can't connect with others.
I'm having trouble with my work-life balance and feel like I'm always stressed.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always working.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always working.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and feel like I'm always stressed and overwhelmed.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always working.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always stressed.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always stressed.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always stressed.,I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my work-life balance and I feel like I'm always stressed and overwhelmed.,I'm having trouble with my work-life balance and feel like I'm always working
"I'm having trouble with my work-life balance, and I feel like I'm always working.",I'm having trouble with my work-life balance and feel like I'm always working
I'm having trouble with my relationship and feel like we're growing apart.,I'm having trouble with my relationship and feeling like we're growing apart.
I'm having trouble sleeping and feel exhausted all the time. What can I do?,I'm having trouble sleeping and feel exhausted all the time. What should I do?
I'm having trouble sleeping and feel exhausted all the time. What should I do?,I'm having trouble sleeping and feel exhausted all the time. What should I do?
I'm having trouble sleeping and feel exhausted all the time. What can I do?,I'm having trouble sleeping and feel exhausted all the time. What should I do?
I'm having trouble sleeping and feel exhausted all the time. What should I do?,I'm having trouble sleeping and feel exhausted all the time. What should I do?
I'm struggling with low self-esteem. How can I improve it?,I'm really struggling with low self-esteem. How can I improve it?
I'm struggling with low self-esteem. How can I improve it?,I'm really struggling with low self-esteem. How can I improve it?
I'm struggling with low self-esteem. How can I improve it?,I'm really struggling with low self-esteem. How can I improve it?
"I'm having trouble with my relationship, what can I do?",I'm having trouble with my relationships. What can I do?
I'm having trouble with my relationship. What can I do?,I'm having trouble with my relationships. What can I do?
